COFs,b'pore_diameter_\xc3\x85',b'void_fraction',b'surface_area_m\xc2\xb2g\xe2\x81\xbb\xc2\xb9',b'crystal_density',b'B',b'O',b'C',b'H',b'Si',b'N',b'S',b'P',b'halogens',b'metals',gcmc_y,henry_y
b'20443N3_ddec.cif',10.3157,0.6062,6170.24,569.7077570166248,0.0,0.08620689655172414,0.3620689655172414,0.4482758620689655,0.0,0.08620689655172414,0.0,0.0,0.017241379310344827,0.0,3.495606417762334,3.492115945088871
b'20450N2_ddec.cif',14.68024,0.6147,5344.32,544.1577152062088,0.0,0.0,0.5909090909090909,0.38636363636363635,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,3.90182824397416,3.982902330256714
b'20460N2_ddec.cif',10.76848,0.44262,3921.04,1053.2585399296422,0.0,0.058823529411764705,0.38235294117647056,0.23529411764705882,0.0,0.058823529411764705,0.0,0.0,0.2647058823529412,0.0,3.2029749021900598,3.190230055315174
b'20470N2_ddec.cif',24.2473,0.64338,4728.83,549.8404880858408,0.0,0.10810810810810811,0.5675675675675675,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,4.62628145674747,4.517018190688268
b'20471N2_ddec.cif',28.18522,0.71702,4321.05,430.9374497259548,0.0,0.09523809523809523,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.8316585429940866,2.8216692490137536
b'20472N2_ddec.cif',34.2825,0.75506,4323.55,367.16924851137674,0.0,0.07692307692307693,0.5769230769230769,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,2.668015401941243,2.6787349635928113
b'20473N2_ddec.cif',56.39856,0.83266,4676.31,240.70769629241968,0.0,0.04081632653061224,0.5714285714285714,0.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,2.368219039630218,2.3677421486178543
b'20490N2_ddec.cif',21.8136,0.59282,5452.21,565.7458303339705,0.0,0.02564102564102564,0.5384615384615384,0.41025641025641024,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,3.820150146532296,3.847018356268028
b'20491N2_ddec.cif',18.83115,0.55068,4872.34,633.7506368093937,0.0,0.02564102564102564,0.5384615384615384,0.41025641025641024,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,5.823652349960861,5.963719011810009
b'20500N3_ddec.cif',11.45395,0.68438,4989.48,515.4670048891089,0.0,0.11764705882352941,0.5294117647058824,0.29411764705882354,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,3.3745750227410864,3.3633432543059274
b'20501N3_ddec.cif',8.64908,0.50998,4287.37,805.1403504325225,0.0,0.11764705882352941,0.5294117647058824,0.29411764705882354,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,6.318348625240168,7.377589191883257
b'20510N2_ddec.cif',28.45277,0.7017,5322.83,431.6522520980547,0.0,0.0,0.6,0.35555555555555557,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,3.678614562604984,3.700025165694328
b'20520N3_ddec.cif',14.16961,0.54724,4510.61,659.9400170035779,0.0,0.0,0.6,0.36,0.0,0.04,0.0,0.0,0.0,0.0,5.296728377730712,5.296102429949604
b'20521N3_ddec.cif',14.59462,0.55766,4539.88,648.3912087897751,0.0,0.0,0.6,0.36666666666666664,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,5.219969802285182,5.402792031204289
b'20530N2_ddec.cif',18.86672,0.64886,4632.42,568.3825721840016,0.0,0.10344827586206896,0.5689655172413793,0.25862068965517243,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,5.40766415329829,5.590186745982099
b'20531N2_ddec.cif',23.48624,0.67862,4719.48,505.42415564084,0.0,0.09090909090909091,0.5909090909090909,0.2727272727272727,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,3.2976270595855373,3.7038911788702817
b'20540N2_ddec.cif',10.14683,0.43198,4121.94,890.4223949332925,0.0,0.05,0.5,0.35,0.0,0.075,0.0,0.025,0.0,0.0,5.611899317397174,5.481722461442326
b'20541N2_ddec.cif',7.94221,0.42744,4437.18,921.216387599486,0.0,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,6.237059454214897,6.114563023506541
b'20542N2_ddec.cif',10.09049,0.49696,4420.34,769.1432728606056,0.0,0.04,0.52,0.36,0.0,0.06,0.0,0.02,0.0,0.0,5.711634635664843,5.8852639950952
b'20543N2_ddec.cif',10.32133,0.4633,4654.97,801.6132905547928,0.0,0.03571428571428571,0.5,0.39285714285714285,0.0,0.05357142857142857,0.0,0.017857142857142856,0.0,0.0,5.41282015342436,5.701828108870153
b'20544N2_ddec.cif',14.12056,0.47706,4266.05,796.5334650508979,0.0,0.03773584905660377,0.5094339622641509,0.37735849056603776,0.0,0.05660377358490566,0.0,0.018867924528301886,0.0,0.0,4.027530562342055,4.008502442130504
b'20550N2_ddec.cif',8.00532,0.3076,2859.03,1211.7783666190057,0.0,0.06060606060606061,0.5757575757575758,0.24242424242424243,0.0,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,5.272175774230507,5.206958537568655
b'20551N2_ddec.cif',7.33268,0.3028,3112.0,1167.343007361254,0.0,0.0,0.5757575757575758,0.30303030303030304,0.0,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,6.248172103666243,6.140702426978196
b'20560N3_ddec.cif',5.48955,0.43838,3714.14,1042.8459878289125,0.06666666666666667,0.2,0.4,0.26666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,15.766064256252303,15.30972918212556
b'20561N3_ddec.cif',5.92219,0.39572,3226.93,1257.6614757155885,0.06666666666666667,0.2,0.4,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,12.350590208958222,15.951650673989429
b'20562N3_ddec.cif',6.2015,0.35998,3805.14,1140.3715708555953,0.05555555555555555,0.16666666666666666,0.3888888888888889,0.3333333333333333,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,14.017515356923804,20.368232946295223
b'20563N3_ddec.cif',8.45071,0.55428,4144.09,782.2322095047994,0.047619047619047616,0.14285714285714285,0.47619047619047616,0.2857142857142857,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,6.895659242359536,6.472940599293585
b'20564N3_ddec.cif',9.2454,0.6567,4613.24,568.541435253719,0.04,0.12,0.48,0.32,0.0,0.0,0.0,0.04,0.0,0.0,3.7307374074543107,3.6601726965536634
b'20570N3_ddec.cif',3.52587,0.21254,3890.95,1157.4758573469808,0.0,0.0,0.5616438356164384,0.3835616438356164,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.02283842283842284,0.02062119316120184
b'20571N3_ddec.cif',5.87561,0.35456,4763.76,937.5190619603833,0.0,0.0,0.5463917525773195,0.3711340206185567,0.0,0.08247422680412371,0.0,0.0,0.0,0.0,11.1418639042255,12.00245698124045
b'20580N3_ddec.cif',16.10591,0.63154,4399.76,540.2464755809976,0.0,0.020202020202020204,0.5050505050505051,0.41414141414141414,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,3.577001975845927,3.559151133273083
b'20581N2_ddec.cif',15.98492,0.63018,4017.23,570.1529614771952,0.0,0.02030456852791878,0.5076142131979695,0.40609137055837563,0.0,0.06091370558375635,0.0,0.0,0.0,0.005076142131979695,3.588473613371093,3.5751174827498207
b'20590N2_ddec.cif',26.3841,0.66968,4303.82,504.6981639323694,0.0,0.0,0.5573770491803278,0.32786885245901637,0.0,0.09836065573770492,0.01639344262295082,0.0,0.0,0.0,3.9155634890378357,4.086078451355211
b'20600N2_ddec.cif',24.12468,0.64742,2985.09,589.1251087939027,0.0,0.08955223880597014,0.582089552238806,0.26865671641791045,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,3.7083086011358457,3.7346293195180187
b'20610N2_ddec.cif',27.59657,0.73232,4467.08,396.66213389139796,0.0,0.0,0.55,0.35,0.0,0.1,0.0,0.0,0.0,0.0,2.658086311541189,2.6591235937609445
b'20611N2_ddec.cif',26.25273,0.73234,4442.18,405.02687097367345,0.0,0.0,0.5038167938931297,0.35877862595419846,0.0,0.13740458015267176,0.0,0.0,0.0,0.0,2.9830235736900006,2.9612048943728895
b'20620N2_ddec.cif',12.94086,0.52816,3784.53,727.4868999928776,0.0,0.04081632653061224,0.5306122448979592,0.3673469387755102,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,3.684612523155605,3.6787772450040355
b'20621N2_ddec.cif',4.5902,0.2428,3918.37,1177.918167930399,0.0,0.02857142857142857,0.5714285714285714,0.32857142857142857,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,7.728297685422076,9.156468029233677
b'20630N2_ddec.cif',26.28015,0.65504,4748.29,500.21950478944217,0.0,0.0,0.5476190476190477,0.38095238095238093,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,4.221903664000937,4.333441871548008
b'20631N2_ddec.cif',32.08143,0.69158,4215.09,486.72615784206874,0.0,0.0,0.5625,0.3333333333333333,0.0,0.0625,0.041666666666666664,0.0,0.0,0.0,4.101366555057492,4.201743019396899
b'20640N2_ddec.cif',20.10637,0.61708,4872.73,543.6874893676695,0.0,0.0,0.5844155844155844,0.37662337662337664,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,3.2280595211973093,3.194785844287877
b'20650N2_ddec.cif',8.01999,0.47622,3997.38,812.5996282670595,0.0,0.0,0.5609756097560976,0.34146341463414637,0.0,0.07317073170731707,0.0,0.0,0.024390243902439025,0.0,5.640754116212396,5.598794016573258
b'20651N3_ddec.cif',11.03913,0.5193,4118.08,748.7493102523525,0.0,0.022222222222222223,0.5333333333333333,0.35555555555555557,0.0,0.06666666666666667,0.0,0.0,0.022222222222222223,0.0,5.295831288129113,5.272790654868855
b'20652N2_ddec.cif',8.10745,0.45144,3897.52,888.963411883828,0.0,0.0,0.5609756097560976,0.3170731707317073,0.0,0.07317073170731707,0.0,0.0,0.04878048780487805,0.0,5.904203242443152,5.790389041560017
b'20653N2_ddec.cif',6.95697,0.41762,3885.5,1003.9843580591621,0.0,0.0,0.5454545454545454,0.3409090909090909,0.0,0.06818181818181818,0.0,0.0,0.045454545454545456,0.0,5.252390372733182,5.155109743940214
b'20670N3_ddec.cif',15.50764,0.68346,5951.01,450.9461097861191,0.0,0.0,0.6158940397350994,0.3576158940397351,0.0,0.026490066225165563,0.0,0.0,0.0,0.0,2.8384162808457547,2.8236736391923793
b'20671N2_ddec.cif',15.46332,0.55806,4333.79,650.4168838513725,0.0,0.0,0.6190476190476191,0.35714285714285715,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,3.984065225362383,3.951611023810737
b'20672N2_ddec.cif',15.82503,0.57618,4620.51,623.7615979066928,0.0,0.0,0.6071428571428571,0.35714285714285715,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,3.7556196700231834,3.7693054769294316
b'21000N2_ddec.cif',27.89059,0.7268,4171.88,517.9297404235421,0.0,0.0,0.55,0.3,0.0,0.1,0.0,0.0,0.05,0.0,2.462063881314276,2.4624633485140195
b'21010N2_ddec.cif',27.58096,0.72892,4201.94,415.6108137347689,0.0,0.046511627906976744,0.5813953488372093,0.32558139534883723,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,3.052290604972947,3.037141551192132
b'21011N2_ddec.cif',25.9731,0.72384,5008.47,407.06721473676504,0.0,0.041666666666666664,0.5416666666666666,0.375,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,2.9249715149753297,2.935266375494018
b'21012N2_ddec.cif',27.834,0.73084,4547.35,416.4959535820409,0.0,0.0851063829787234,0.5319148936170213,0.3404255319148936,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,2.7504649102231498,2.7399499093848174
b'21013N2_ddec.cif',26.41373,0.73892,4984.33,396.9305166789292,0.0,0.08,0.52,0.36,0.0,0.04,0.0,0.0,0.0,0.0,2.7754746312058893,2.7632884350174636
b'21014N2_ddec.cif',26.10189,0.72264,5232.51,399.5786970827816,0.0,0.04,0.52,0.4,0.0,0.04,0.0,0.0,0.0,0.0,2.923867097006041,2.915117193511906
b'21020N2_ddec.cif',8.84993,0.64642,5840.64,487.9297646158921,0.0,0.0,0.532608695652174,0.43478260869565216,0.0,0.03260869565217391,0.0,0.0,0.0,0.0,4.628373166321572,4.7378061652366
b'21021N2_ddec.cif',6.81787,0.52394,5779.9,647.1816012677979,0.0,0.0,0.5,0.4625,0.0,0.0375,0.0,0.0,0.0,0.0,6.992951048694168,7.538588476238897
b'21030N2_ddec.cif',19.66873,0.57824,5005.26,613.1168135517179,0.0,0.0,0.5925925925925926,0.37037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,10.621688072940977,13.254759884104029
b'21031N2_ddec.cif',9.80223,0.50052,4796.03,727.0006547491673,0.0,0.0,0.5925925925925926,0.37037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,4.682715436501988,4.542658240221417
b'21032N2_ddec.cif',20.33709,0.60908,5177.87,565.4575615265875,0.0,0.0,0.5925925925925926,0.37037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,8.423621535458873,10.508221141066045
b'21033N2_ddec.cif',9.24352,0.53568,4989.28,675.2556645128683,0.0,0.0,0.5925925925925926,0.37037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,5.717416755587361,5.518012674970298
b'21034N2_ddec.cif',9.91827,0.52842,5055.27,682.4746954259568,0.0,0.0,0.5925925925925926,0.37037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,4.593656676990815,4.454708868492128
b'21035N2_ddec.cif',9.74473,0.52942,5045.61,683.5543298695696,0.0,0.0,0.5925925925925926,0.37037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,4.640933960080772,4.538270821617076
b'21040N3_ddec.cif',4.93646,0.31456,4024.71,1100.3435267505242,0.0,0.03305785123966942,0.5702479338842975,0.3305785123966942,0.0,0.03305785123966942,0.0,0.0,0.03305785123966942,0.0,6.677580952645115,6.540739538555631
b'21041N3_ddec.cif',11.33524,0.42994,3960.71,895.1787203238623,0.0,0.028368794326241134,0.574468085106383,0.3404255319148936,0.0,0.028368794326241134,0.0,0.0,0.028368794326241134,0.0,5.743598558883853,5.599198307675421
b'21050N2_ddec.cif',18.49598,0.72522,5557.05,392.14033710416294,0.0,0.03529411764705882,0.5647058823529412,0.3764705882352941,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,3.0768238491611184,3.1063090219003917
b'21051N2_ddec.cif',13.92801,0.62152,4946.81,549.2722877080992,0.0,0.031578947368421054,0.5684210526315789,0.37894736842105264,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,4.416808702440225,4.651535295350493
b'21052N2_ddec.cif',17.80496,0.71386,5666.7,406.09250292864976,0.0,0.033707865168539325,0.5393258426966292,0.4044943820224719,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,3.5270146881513713,3.6112464409878595
b'21053N2_ddec.cif',20.0968,0.73044,5601.3,379.94171581874457,0.0,0.030303030303030304,0.5454545454545454,0.40404040404040403,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,3.4423253439218584,3.4951175886562256
b'21060N2_ddec.cif',24.80113,0.59918,3918.6,614.5793612710554,0.0,0.029411764705882353,0.5294117647058824,0.35294117647058826,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,2.8558787752721093,2.8345617799807483
b'21070N2_ddec.cif',12.57222,0.5129,2677.11,915.2240966224826,0.0,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,3.7966221218063607,3.73013600917507
b'21071N2_ddec.cif',11.98603,0.51608,2769.7,891.8595752090805,0.0,0.15625,0.5625,0.1875,0.0,0.09375,0.0,0.0,0.0,0.0,4.162458585532084,4.093612948834313
b'21072N2_ddec.cif',12.25037,0.53362,3051.65,836.9348963638157,0.0,0.12903225806451613,0.5806451612903226,0.1935483870967742,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,4.224671170783736,4.1438266466232525
b'21073N2_ddec.cif',12.54442,0.54012,3174.65,798.2798080521367,0.0,0.1,0.6,0.2,0.0,0.1,0.0,0.0,0.0,0.0,4.241417625190283,4.163032068193365
b'21080N2_ddec.cif',29.84478,0.71346,3754.53,458.85951986952745,0.0,0.09090909090909091,0.5909090909090909,0.2727272727272727,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,2.83409189410947,2.843593405452517
b'21081N2_ddec.cif',23.32085,0.65546,3649.75,572.5977675604618,0.0,0.10344827586206896,0.5689655172413793,0.25862068965517243,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,3.4151153425502234,3.418452880918666
b'21082N2_ddec.cif',29.04188,0.69766,3561.98,489.04573930047167,0.0,0.08,0.6,0.28,0.0,0.04,0.0,0.0,0.0,0.0,3.085717055392966,3.0953521618477
b'21091N3_ddec.cif',4.70093,0.27746,4163.93,1062.7293200986744,0.0,0.03418803418803419,0.5384615384615384,0.39316239316239315,0.0,0.03418803418803419,0.0,0.0,0.0,0.0,14.117128093659636,16.94330754779592
b'21100N2_ddec.cif',27.9289,0.74176,4614.87,398.4658345668016,0.0,0.0,0.6111111111111112,0.3055555555555556,0.0,0.05555555555555555,0.013888888888888888,0.0,0.013888888888888888,0.0,3.053335314646437,3.073773620815295
b'21101N2_ddec.cif',26.93593,0.72716,4211.25,432.60832631392043,0.0,0.0,0.6111111111111112,0.2916666666666667,0.0,0.05555555555555555,0.013888888888888888,0.0,0.027777777777777776,0.0,3.2594370087013096,3.2817220383637693
b'21110N3_ddec.cif',22.82204,0.7637,5403.49,344.3613932687193,0.0,0.0,0.5842696629213483,0.34831460674157305,0.0,0.06741573033707865,0.0,0.0,0.0,0.0,3.008467685293906,3.0034409038237766
b'21111N3_ddec.cif',10.0594,0.5896,5849.0,557.2879819446566,0.0,0.0,0.5167785234899329,0.46308724832214765,0.0,0.020134228187919462,0.0,0.0,0.0,0.0,6.7380623922923695,10.175209449333238
b'21120N2_ddec.cif',32.29337,0.75208,3879.04,386.5272465928373,0.0,0.07272727272727272,0.4909090909090909,0.36363636363636365,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,2.7460415232247044,2.777940620538579
b'21130N2_ddec.cif',17.9725,0.62202,3805.17,585.21263596265,0.0,0.027777777777777776,0.5277777777777778,0.3611111111111111,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,4.228930347499586,4.236222102177678
b'21131N2_ddec.cif',19.53661,0.5915,4159.8,623.1844598553347,0.0,0.0661764705882353,0.4632352941176471,0.39705882352941174,0.0,0.07352941176470588,0.0,0.0,0.0,0.0,3.0075779400889338,3.018383981134401
b'21140N2_ddec.cif',10.66349,0.48562,3518.19,801.2479009777625,0.0,0.017543859649122806,0.5614035087719298,0.3508771929824561,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,4.913478703289559,4.776772133962346
b'21150N2_ddec.cif',8.85682,0.36414,4820.94,987.8858428073708,0.0,0.15,0.325,0.45,0.0,0.05,0.0,0.025,0.0,0.0,2.903458451797101,2.848405682526983
b'21170N2_ddec.cif',28.2318,0.71582,4596.85,415.88917690589653,0.0,0.0,0.5294117647058824,0.39215686274509803,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,2.9853250260809494,2.9767505843894466
b'21180N2_ddec.cif',20.76397,0.65586,3248.31,582.2049801127828,0.0,0.0,0.5,0.3333333333333333,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,3.207754630247156,3.209478741965846
b'21181N2_ddec.cif',22.76316,0.70664,4448.85,433.9795386668051,0.0,0.0,0.5294117647058824,0.35294117647058826,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,3.0210238827095632,3.058144344001746
b'21190N2_ddec.cif',37.49493,0.79394,4021.74,317.2643248148646,0.0,0.05357142857142857,0.5178571428571429,0.3392857142857143,0.0,0.08928571428571429,0.0,0.0,0.0,0.0,2.5055858708011622,2.504346804909392
b'21191N2_ddec.cif',41.84933,0.79894,3943.7,327.8507549672893,0.0,0.06521739130434782,0.5,0.32608695652173914,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,2.85056983018846,2.8564156716917335
b'21200N2_ddec.cif',21.39515,0.66438,3932.66,520.4291393242469,0.0,0.037037037037037035,0.5555555555555556,0.3333333333333333,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,3.58321644362051,3.645488935445653
b'21201N2_ddec.cif',14.92513,0.6178,4975.51,579.2202544139632,0.0,0.03636363636363636,0.5454545454545454,0.34545454545454546,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,5.91230554990973,6.0983831662493495
b'21220N2_ddec.cif',27.6721,0.67366,4249.26,495.5141839772465,0.0,0.030303030303030304,0.5757575757575758,0.3333333333333333,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,5.355647730396297,5.538469678646344
b'21230N2_ddec.cif',10.06892,0.6511,6323.59,474.18134220268604,0.0,0.05217391304347826,0.41739130434782606,0.46956521739130436,0.0,0.06086956521739131,0.0,0.0,0.0,0.0,6.492422876210627,6.637297469763492
b'21250N2_ddec.cif',12.21678,0.52614,4049.44,739.0179913010754,0.0,0.047619047619047616,0.47619047619047616,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,3.6886808437596197,3.7145231556099367
b'21251N2_ddec.cif',15.6606,0.6636,4408.38,523.4319172182373,0.0,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,3.063067961984277,3.072510148060486
b'21260N2_ddec.cif',20.81425,0.64216,3629.91,581.9799907449201,0.0,0.0,0.5797101449275363,0.30434782608695654,0.0,0.08695652173913043,0.028985507246376812,0.0,0.0,0.0,5.15282248865753,5.784812514216608
b'21270N3_ddec.cif',4.50341,0.28146,4385.18,1052.215462435787,0.0,0.01834862385321101,0.5596330275229358,0.3853211009174312,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,8.339695762797838,8.930003085676184
b'21271N3_ddec.cif',8.19356,0.49458,4973.39,724.3437538729803,0.0,0.0,0.5867768595041323,0.38016528925619836,0.0,0.03305785123966942,0.0,0.0,0.0,0.0,6.8472710073476035,8.128948593352138
b'21280N3_ddec.cif',33.86917,0.79948,3511.31,334.81386080072144,0.0,0.057692307692307696,0.5,0.358974358974359,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,3.2803115528723055,3.2722828208530617
b'21290N2_ddec.cif',24.4929,0.71534,4426.95,432.8587747721083,0.0,0.0,0.5737704918032787,0.36065573770491804,0.0,0.03278688524590164,0.03278688524590164,0.0,0.0,0.0,3.0507499825280475,3.0491603909068203
b'21291N3_ddec.cif',23.30635,0.75112,5315.98,377.3872289007597,0.0,0.0,0.5612903225806452,0.34838709677419355,0.0,0.05161290322580645,0.03870967741935484,0.0,0.0,0.0,4.208919363811534,4.231378138620395
b'21310N2_ddec.cif',22.34369,0.70158,4265.25,436.6504593748918,0.0,0.0,0.6229508196721312,0.3442622950819672,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,3.7948764974393545,3.863014462399496
b'21311N3_ddec.cif',25.83796,0.72224,3969.62,418.2585991726525,0.0,0.0,0.6229508196721312,0.3442622950819672,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,3.658139030892013,3.714013220107875
b'21312N2_ddec.cif',44.22159,0.82738,5027.16,242.28298050739696,0.0,0.0,0.6071428571428571,0.35714285714285715,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,2.393948213811819,2.389772788298734
b'21313N3_ddec.cif',44.82728,0.82764,4812.21,250.06015752264756,0.0,0.0,0.6071428571428571,0.35714285714285715,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,2.5252228612489964,2.5256583230205862
b'21314N2_ddec.cif',29.82144,0.74734,4951.51,370.3070981473784,0.0,0.0,0.5970149253731343,0.34328358208955223,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,2.8572392664014923,2.8624874377838503
b'21315N3_ddec.cif',28.19065,0.73408,4388.21,398.7191618965672,0.0,0.0,0.5970149253731343,0.34328358208955223,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,3.0201092906363374,3.044128740067958
b'21320N2_ddec.cif',18.45842,0.63108,3909.91,553.4274756485754,0.0,0.0,0.6101694915254238,0.3220338983050847,0.0,0.06779661016949153,0.0,0.0,0.0,0.0,4.3797350078610116,4.446961662126648
